TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"8815497","Pokemon","SV: Black Bolt","Crustle","","052/086","Uncommon","Near Mint","0.07","0.03","1.3200","0.0100","3","0","0.1500",""
"8815272","Pokemon","SV: Black Bolt","Cryogonal","","027/086","Uncommon","Near Mint","0.05","0.01","1.3200","0.0100","6","0","0.1500",""
"8815252","Pokemon","SV: Black Bolt","Cubchoo","","025/086","Common","Near Mint","0.05","0.01","1.3200","0.0100","4","0","0.1500",""
"8815112","Pokemon","SV: Black Bolt","Darmanitan","","014/086","Uncommon","Near Mint","0.03","0.01","1.3200","0.0100","1","0","0.1500",""
"8815117","Pokemon","SV: Black Bolt","Darmanitan","","014/086","Uncommon","Near Mint Reverse Holofoil","0.24","0.12","1.4100","0.1000","0","0","0.1500",""
"8815102","Pokemon","SV: Black Bolt","Darumaka","","013/086","Common","Near Mint","0.04","0.02","1.3200","0.0100","7","0","0.1500",""
"8815107","Pokemon","SV: Black Bolt","Darumaka","","013/086","Common","Near Mint Reverse Holofoil","0.09","0.04","1.3300","0.0200","0","0","0.1500",""
"8850231","Pokemon","SV: Black Bolt","Drilbur","","045/086","Common","Near Mint","0.05","0.02","1.3200","0.0100","10","0","0.1500",""
"8815437","Pokemon","SV: Black Bolt","Drilbur","","045/086","Common","Near Mint Reverse Holofoil","0.11","0.04","1.3200","0.0100","4","0","0.1500",""
"8815372","Pokemon","SV: Black Bolt","Duosion","","038/086","Common","Near Mint","0.07","0.03","1.3200","0.0100","6","0","0.1500",""
"8815377","Pokemon","SV: Black Bolt","Duosion","","038/086","Common","Near Mint Reverse Holofoil","0.12","0.06","1.3500","0.0400","1","0","0.1500",""
"8815487","Pokemon","SV: Black Bolt","Dwebble","","051/086","Common","Near Mint","0.08","0.01","1.3200","0.0100","4","0","0.1500",""
"8815307","Pokemon","SV: Black Bolt","Eelektrik","","031/086","Uncommon","Near Mint","0.19","0.09","1.3200","0.0100","0","0","0.1500",""
"8815312","Pokemon","SV: Black Bolt","Eelektrik","","031/086","Uncommon","Near Mint Reverse Holofoil","0.23","0.21","1.4100","0.1000","0","0","0.1500",""
"8815317","Pokemon","SV: Black Bolt","Eelektross","","032/086","Uncommon","Near Mint","0.05","0.02","1.3200","0.0100","6","0","0.1500",""
"8815387","Pokemon","SV: Black Bolt","Elgyem","","040/086","Common","Near Mint","0.07","0.03","1.3200","0.0100","5","0","0.1500",""
"8815392","Pokemon","SV: Black Bolt","Elgyem","","040/086","Common","Near Mint Reverse Holofoil","0.07","0.05","1.3200","0.0100","0","0","0.1500",""
"8815287","Pokemon","SV: Black Bolt","Emolga","","029/086","Common","Near Mint","0.10","0.03","1.3200","0.0100","3","0","0.1500",""
"8815722","Pokemon","SV: Black Bolt","Energy Coin","","081/086","Uncommon","Near Mint","0.06","0.04","1.3200","0.0100","4","0","0.1500",""
"8815592","Pokemon","SV: Black Bolt","Escavalier","","060/086","Common","Near Mint","0.04","0.02","1.3200","0.0100","2","0","0.1500",""
"8815597","Pokemon","SV: Black Bolt","Escavalier","","060/086","Common","Near Mint Reverse Holofoil","0.16","0.09","1.3700","0.0600","0","0","0.1500",""
"8815442","Pokemon","SV: Black Bolt","Excadrill ex","","046/086","Double Rare","Near Mint Holofoil","0.48","0.25","1.4800","0.1700","0","0","0.1900",""
"8815782","Pokemon","SV: Black Bolt","Fennel","","082/086","Uncommon","Near Mint","0.07","0.04","1.3200","0.0100","4","0","0.1500",""
"8815787","Pokemon","SV: Black Bolt","Fennel","","082/086","Uncommon","Near Mint Reverse Holofoil","0.17","0.10","1.3300","0.0200","0","0","0.1500",""
"8815072","Pokemon","SV: Black Bolt","Foongus","","010/086","Common","Near Mint","0.05","0.02","1.3200","0.0100","7","0","0.1500",""
"8815077","Pokemon","SV: Black Bolt","Foongus","","010/086","Common","Near Mint Reverse Holofoil","0.13","0.05","1.3500","0.0400","1","0","0.1500",""
"8815647","Pokemon","SV: Black Bolt","Fraxure","","069/086","Common","Near Mint","0.04","0.01","1.3200","0.0100","4","0","0.1500",""
"8815652","Pokemon","SV: Black Bolt","Fraxure","","069/086","Common","Near Mint Reverse Holofoil","0.14","0.05","1.3500","0.0400","1","0","0.1500",""
"8815407","Pokemon","SV: Black Bolt","Golett","","042/086","Common","Near Mint","0.04","0.02","1.3200","0.0100","7","0","0.1500",""
"8815417","Pokemon","SV: Black Bolt","Golurk","","043/086","Uncommon","Near Mint","0.04","0.02","1.3200","0.0100","4","0","0.1500",""
"8850682","Pokemon","SV: Black Bolt","Gurdurr","","048/086","Common","Near Mint","0.04","0.02","1.3200","0.0100","4","0","0.1500",""
"8815657","Pokemon","SV: Black Bolt","Haxorus","","070/086","Rare","Near Mint Holofoil","0.12","0.04","1.3300","0.0200","4","0","0.1500",""
"8815062","Pokemon","SV: Black Bolt","Karrablast","","009/086","Common","Near Mint","0.04","0.01","1.3200","0.0100","5","0","0.1500",""
"8815067","Pokemon","SV: Black Bolt","Karrablast","","009/086","Common","Near Mint Reverse Holofoil","0.12","0.04","1.3200","0.0100","1","0","0.1500",""
"8813042","Pokemon","SV: Black Bolt","Klang","","062/086","Common","Near Mint","0.04","0.02","1.3200","0.0100","3","0","0.1500",""
"8813047","Pokemon","SV: Black Bolt","Klang","","062/086","Common","Near Mint Reverse Holofoil","0.12","0.02","1.3200","0.0100","1","0","0.1500",""
"8813032","Pokemon","SV: Black Bolt","Klink","","061/086","Common","Near Mint","0.06","0.02","1.3200","0.0100","2","0","0.1500",""
"8813037","Pokemon","SV: Black Bolt","Klink","","061/086","Common","Near Mint Reverse Holofoil","0.10","0.05","1.3600","0.0500","0","0","0.1500",""
"8813542","Pokemon","SV: Black Bolt","Klink - 139/086","","139/086","Illustration Rare","Near Mint Holofoil","4.71","4.67","5.2500","5.2500","0","0","4.0000",""
"8813052","Pokemon","SV: Black Bolt","Klinklang","","063/086","Rare","Near Mint Holofoil","0.07","0.03","1.3200","0.0100","4","0","0.1500",""
"8814352","Pokemon","SV: Black Bolt","Klinklang (Poke Ball Pattern)","","063/086","Rare","Near Mint Holofoil","0.45","0.48","1.5300","0.2200","0","0","0.2200",""
"8815557","Pokemon","SV: Black Bolt","Krokorok","","058/086","Common","Near Mint","0.05","0.02","1.3200","0.0100","3","0","0.1500",""
"8850667","Pokemon","SV: Black Bolt","Krookodile","","059/086","Uncommon","Near Mint","0.05","0.02","1.3200","0.0100","10","0","0.1500",""
"8815507","Pokemon","SV: Black Bolt","Landorus","","053/086","Rare","Near Mint Holofoil","0.07","0.04","1.3200","0.0100","5","0","0.1500",""
"8815152","Pokemon","SV: Black Bolt","Larvesta","","015/086","Common","Near Mint","0.05","0.01","1.3200","0.0100","5","0","0.1500",""
"8815157","Pokemon","SV: Black Bolt","Larvesta","","015/086","Common","Near Mint Reverse Holofoil","0.12","0.05","1.3600","0.0500","0","0","0.1500",""
"8815042","Pokemon","SV: Black Bolt","Lilligant","","007/086","Uncommon","Near Mint","0.07","0.02","1.3200","0.0100","7","0","0.1500",""
"8815052","Pokemon","SV: Black Bolt","Maractus","","008/086","Common","Near Mint","0.06","0.01","1.3200","0.0100","9","0","0.1500",""
"8815057","Pokemon","SV: Black Bolt","Maractus","","008/086","Common","Near Mint Reverse Holofoil","0.13","0.05","1.3600","0.0500","1","0","0.1500",""
"8815702","Pokemon","SV: Black Bolt","Minccino","","075/086","Common","Near Mint","0.05","0.01","1.3200","0.0100","9","0","0.1500",""
"8815707","Pokemon","SV: Black Bolt","Minccino","","075/086","Common","Near Mint Reverse Holofoil","0.16","0.06","1.3600","0.0500","1","0","0.1500",""
"8815342","Pokemon","SV: Black Bolt","Munna","","035/086","Common","Near Mint","0.06","0.02","1.3200","0.0100","3","0","0.1500",""
"8815352","Pokemon","SV: Black Bolt","Musharna","","036/086","Uncommon","Near Mint","0.05","0.03","1.3200","0.0100","4","0","0.1500",""
"8815762","Pokemon","SV: Black Bolt","N's Plan","","083/086","Uncommon","Near Mint","0.10","0.03","1.3200","0.0100","3","0","0.1500",""
"8815202","Pokemon","SV: Black Bolt","Palpitoad","","020/086","Common","Near Mint","0.04","0.01","1.3200","0.0100","2","0","0.1500",""
"8850687","Pokemon","SV: Black Bolt","Panpour","","017/086","Common","Near Mint","0.04","0.02","1.3200","0.0100","3","0","0.1500",""
"8815012","Pokemon","SV: Black Bolt","Pansage","","004/086","Common","Near Mint","0.05","0.02","1.3200","0.0100","3","0","0.1500",""
"8815017","Pokemon","SV: Black Bolt","Pansage","","004/086","Common","Near Mint Reverse Holofoil","0.14","0.06","1.3300","0.0200","2","0","0.1500",""
"8815602","Pokemon","SV: Black Bolt","Pawniard","","064/086","Common","Near Mint","0.05","0.01","1.3200","0.0100","5","0","0.1500",""
"8815032","Pokemon","SV: Black Bolt","Petilil","","006/086","Common","Near Mint","0.09","0.01","1.3200","0.0100","4","0","0.1500",""
"8815037","Pokemon","SV: Black Bolt","Petilil","","006/086","Common","Near Mint Reverse Holofoil","0.09","0.05","1.3200","0.0100","0","0","0.1500",""
"8815667","Pokemon","SV: Black Bolt","Pidove","","071/086","Common","Near Mint","0.05","0.02","1.3200","0.0100","7","0","0.1500",""
"8815742","Pokemon","SV: Black Bolt","Pokegear 3.0","","084/086","Uncommon","Near Mint","0.23","","1.3200","0.0100","0","0","0.1500",""
"8815792","Pokemon","SV: Black Bolt","Prism Energy","","086/086","Uncommon","Near Mint","0.22","0.10","1.3200","0.0100","1","0","0.1500",""
"8815797","Pokemon","SV: Black Bolt","Prism Energy","","086/086","Uncommon","Near Mint Reverse Holofoil","0.25","","1.3700","0.0600","0","0","0.1500",""
"8815772","Pokemon","SV: Black Bolt","Professor's Research","","085/086","Uncommon","Near Mint","0.07","0.04","1.3200","0.0100","9","0","0.1500",""
"8815777","Pokemon","SV: Black Bolt","Professor's Research","","085/086","Uncommon","Near Mint Reverse Holofoil","0.16","0.06","1.3200","0.0100","2","0","0.1500",""
"8847300","Pokemon","SV: Black Bolt","Reuniclus","","039/086","Uncommon","Near Mint","0.05","0.02","1.3200","0.0100","5","0","0.1500",""
"8813137","Pokemon","SV: Black Bolt","Rufflet","","077/086","Common","Near Mint","0.08","0.02","1.3200","0.0100","1","0","0.1500",""
"8813142","Pokemon","SV: Black Bolt","Rufflet","","077/086","Common","Near Mint Reverse Holofoil","0.10","0.05","1.3400","0.0300","2","0","0.1500",""
"8815547","Pokemon","SV: Black Bolt","Sandile","","057/086","Common","Near Mint","0.04","0.02","1.3200","0.0100","6","0","0.1500",""
"8847245","Pokemon","SV: Black Bolt","Scolipede","","056/086","Uncommon","Near Mint","0.05","0.02","1.3200","0.0100","1","0","0.1500",""
"8815542","Pokemon","SV: Black Bolt","Scolipede","","056/086","Uncommon","Near Mint Reverse Holofoil","0.20","0.10","1.4200","0.1100","0","0","0.1500",""
"8815212","Pokemon","SV: Black Bolt","Seismitoad","","021/086","Uncommon","Near Mint","0.05","0.03","1.3200","0.0100","2","0","0.1500",""
"8815217","Pokemon","SV: Black Bolt","Seismitoad","","021/086","Uncommon","Near Mint Reverse Holofoil","0.18","0.10","1.4100","0.1000","0","0","0.1500",""
"8814997","Pokemon","SV: Black Bolt","Servine","","002/086","Common","Near Mint","0.06","0.02","1.3200","0.0100","2","0","0.1500",""
"8815002","Pokemon","SV: Black Bolt","Servine","","002/086","Common","Near Mint Reverse Holofoil","0.11","0.04","1.3200","0.0100","0","0","0.1500",""
"8815182","Pokemon","SV: Black Bolt","Simipour","","018/086","Uncommon","Near Mint","0.05","0.02","1.3200","0.0100","4","0","0.1500",""
"8815022","Pokemon","SV: Black Bolt","Simisage","","005/086","Uncommon","Near Mint","0.04","0.02","1.3200","0.0100","7","0","0.1500",""
"8814987","Pokemon","SV: Black Bolt","Snivy","","001/086","Common","Near Mint","0.14","0.03","1.3200","0.0100","7","0","0.1500",""
"8850672","Pokemon","SV: Black Bolt","Solosis","","037/086","Common","Near Mint","0.04","0.02","1.3200","0.0100","6","0","0.1500",""
"8816802","Pokemon","SV: Black Bolt","Solosis (Poke Ball Pattern)","","037/086","Common","Near Mint Holofoil","0.25","0.25","1.4100","0.1000","0","0","0.1500",""
"8815477","Pokemon","SV: Black Bolt","Throh","","050/086","Uncommon","Near Mint","0.04","0.02","1.3200","0.0100","5","0","0.1500",""
"8815482","Pokemon","SV: Black Bolt","Throh","","050/086","Uncommon","Near Mint Reverse Holofoil","0.17","0.10","1.4000","0.0900","0","0","0.1500",""
"8815327","Pokemon","SV: Black Bolt","Thundurus","","033/086","Rare","Near Mint Holofoil","0.09","0.05","1.3200","0.0100","8","0","0.1500",""
"8815447","Pokemon","SV: Black Bolt","Timburr","","047/086","Common","Near Mint","0.03","0.02","1.3200","0.0100","4","0","0.1500",""
"8815452","Pokemon","SV: Black Bolt","Timburr","","047/086","Common","Near Mint Reverse Holofoil","0.13","0.09","1.3500","0.0400","1","0","0.1500",""
"8815222","Pokemon","SV: Black Bolt","Tirtouga","","022/086","Uncommon","Near Mint","0.06","0.03","1.3200","0.0100","3","0","0.1500",""
"8815677","Pokemon","SV: Black Bolt","Tranquill","","072/086","Common","Near Mint","0.05","0.02","1.3200","0.0100","6","0","0.1500",""
"8815192","Pokemon","SV: Black Bolt","Tympole","","019/086","Common","Near Mint","0.05","0.02","1.3200","0.0100","8","0","0.1500",""
"8815297","Pokemon","SV: Black Bolt","Tynamo","","030/086","Common","Near Mint","0.19","0.10","1.3300","0.0200","0","0","0.1500",""
"8847250","Pokemon","SV: Black Bolt","Unfezant","","073/086","Uncommon","Near Mint","0.05","0.02","1.3200","0.0100","5","0","0.1500",""
"8815092","Pokemon","SV: Black Bolt","Victini","","012/086","Rare","Near Mint Holofoil","0.08","0.03","1.3200","0.0100","5","0","0.1500",""
"8816652","Pokemon","SV: Black Bolt","Victini (Poke Ball Pattern)","","012/086","Rare","Near Mint Holofoil","0.21","0.13","1.3300","0.0200","1","0","0.1500",""
"8815162","Pokemon","SV: Black Bolt","Volcarona","","016/086","Rare","Near Mint Holofoil","0.08","0.03","1.3500","0.0400","0","0","0.1500",""
"8815527","Pokemon","SV: Black Bolt","Whirlipede","","055/086","Common","Near Mint","0.06","0.02","1.3200","0.0100","6","0","0.1500",""
"8815532","Pokemon","SV: Black Bolt","Whirlipede","","055/086","Common","Near Mint Reverse Holofoil","0.11","0.05","1.3400","0.0300","1","0","0.1500",""
"8815337","Pokemon","SV: Black Bolt","Zekrom ex","","034/086","Double Rare","Near Mint Holofoil","0.56","0.39","1.5600","0.2500","0","0","0.2400",""
"8489223","Pokemon","SV: Prismatic Evolutions","Amarys - 093/131","","093/131","Common","Near Mint","0.07","0.03","1.3200","0.0100","6","0","0.1500",""
"8489228","Pokemon","SV: Prismatic Evolutions","Amarys - 093/131","","093/131","Common","Near Mint Reverse Holofoil","0.13","0.10","1.3300","0.0200","1","0","0.1500",""
"8488498","Pokemon","SV: Prismatic Evolutions","Applin","","009/131","Common","Near Mint","0.09","0.04","1.3200","0.0100","5","0","0.1500",""
"8489023","Pokemon","SV: Prismatic Evolutions","Archaludon","","070/131","Rare","Near Mint Holofoil","0.10","0.03","1.3200","0.0100","0","0","0.1500",""
"8490083","Pokemon","SV: Prismatic Evolutions","Archaludon (Poke Ball Pattern)","","070/131","Rare","Near Mint Holofoil","0.24","","1.3800","0.0700","0","0","0.1500",""
"8489233","Pokemon","SV: Prismatic Evolutions","Area Zero Underdepths","","094/131","Uncommon","Near Mint","0.09","0.10","1.3200","0.0100","2","0","0.1500",""
"8488743","Pokemon","SV: Prismatic Evolutions","Aromatisse","","039/131","Common","Near Mint","0.07","0.03","1.3200","0.0100","2","0","0.1500",""
"8488748","Pokemon","SV: Prismatic Evolutions","Aromatisse","","039/131","Common","Near Mint Reverse Holofoil","0.17","0.10","1.3200","0.0100","1","0","0.1500",""
"8489253","Pokemon","SV: Prismatic Evolutions","Black Belt's Training - 096/131","","096/131","Common","Near Mint","0.06","0.04","1.3200","0.0100","3","0","0.1500",""
"8489258","Pokemon","SV: Prismatic Evolutions","Black Belt's Training - 096/131","","096/131","Common","Near Mint Reverse Holofoil","0.17","0.13","1.3200","0.0100","0","0","0.1500",""
"8489263","Pokemon","SV: Prismatic Evolutions","Black Belt's Training - 097/131","","097/131","Common","Near Mint","0.10","0.03","1.3200","0.0100","5","0","0.1500",""
"8489273","Pokemon","SV: Prismatic Evolutions","Black Belt's Training - 098/131","","098/131","Common","Near Mint","0.07","0.03","1.3200","0.0100","4","0","0.1500",""
"8489283","Pokemon","SV: Prismatic Evolutions","Black Belt's Training - 099/131","","099/131","Common","Near Mint","0.06","0.03","1.3200","0.0100","2","0","0.1500",""
"8488883","Pokemon","SV: Prismatic Evolutions","Bloodmoon Ursaluna","","054/131","Rare","Near Mint Holofoil","0.08","0.06","1.3200","0.0100","0","0","0.1500",""
"8489598","Pokemon","SV: Prismatic Evolutions","Brassius","","135/131","Ultra Rare","Near Mint Holofoil","0.63","0.66","1.6500","0.3400","0","0","0.3400",""
"8489293","Pokemon","SV: Prismatic Evolutions","Briar","","100/131","Uncommon","Near Mint","0.14","0.07","1.3200","0.0100","4","0","0.1500",""
"8488993","Pokemon","SV: Prismatic Evolutions","Bronzong","","067/131","Uncommon","Near Mint","0.05","0.03","1.3200","0.0100","7","0","0.1500",""
"8488983","Pokemon","SV: Prismatic Evolutions","Bronzor","","066/131","Common","Near Mint","0.07","0.03","1.3200","0.0100","5","0","0.1500",""
"8488988","Pokemon","SV: Prismatic Evolutions","Bronzor","","066/131","Common","Near Mint Reverse Holofoil","0.08","0.08","1.3200","0.0100","3","0","0.1500",""
"8489303","Pokemon","SV: Prismatic Evolutions","Buddy-Buddy Poffin","","101/131","Uncommon","Near Mint","0.25","0.10","1.3200","0.0100","0","0","0.1500",""
"8488453","Pokemon","SV: Prismatic Evolutions","Budew","","004/131","Common","Near Mint","0.23","0.10","1.3200","0.0100","2","0","0.1500",""
"8488458","Pokemon","SV: Prismatic Evolutions","Budew","","004/131","Common","Near Mint Reverse Holofoil","0.23","0.17","1.3300","0.0200","1","0","0.1500",""
"8489313","Pokemon","SV: Prismatic Evolutions","Bug Catching Set","","102/131","Uncommon","Near Mint","0.13","","1.3200","0.0100","1","0","0.1500",""
"8489133","Pokemon","SV: Prismatic Evolutions","Buneary","","083/131","Common","Near Mint","0.08","0.04","1.3200","0.0100","5","0","0.1500",""
"8489138","Pokemon","SV: Prismatic Evolutions","Buneary","","083/131","Common","Near Mint Reverse Holofoil","0.10","0.09","1.3200","0.0100","1","0","0.1500",""
"8489323","Pokemon","SV: Prismatic Evolutions","Carmine","","103/131","Uncommon","Near Mint","0.09","0.05","1.3200","0.0100","5","0","0.1500",""
"8490218","Pokemon","SV: Prismatic Evolutions","Carmine (Poke Ball Pattern)","","103/131","Uncommon","Near Mint Holofoil","0.32","","1.3600","0.0500","0","0","0.1500",""
"8489333","Pokemon","SV: Prismatic Evolutions","Ciphermaniac's Codebreaking","","104/131","Uncommon","Near Mint","0.11","0.06","1.3200","0.0100","6","0","0.1500",""
